836935|2020-08-25 11:59:30|MANUTENÇÃO CORRETIVA NO RETIFICADOR 1 DO SERVIÇO AUXILIAR DA EOL MALHADINHA I NA SE IBIAPINA II.
836962|2020-08-25 14:27:40|Substituição da TRM41 do relé de proteção UPD1-CX e QPC1-7DX
837035|2020-08-25 16:34:07|Atualizar a base de dados do Sage SUL, DORSO, em face da entrada de novos empreendimentos de engenharia (Obras Chesf).
837079|2020-08-25 21:12:24|MANUTENÇÃO CORRETIVA DO SISTEMA DE SUPERVISÃO E CONTROLE DA VCTE NA SE VILA DO CONDE.SUBSTITUIÇÃO DA UNIDADE DE CONTROLE UCD3X DO REATOR DE LINHA VCRE7-03 DA SE VC.
837230|2020-08-26 15:17:51|DORBP - INTEGRACAO TJMM  EQUATOR 05B1 IGT Acessantes JMM  Cymi, EQUATORIAL e contratadas, com o acompanhamento da CHESF,  realizarão a integração das LT  04N2  04N3 e LT 05L6  05L7, respectivamente, à topologia da proteção diferencial do barramento 05B1 da SE IGT.
837308|2020-08-27 09:24:34|Lavagem em carga dos isoladores da subestação 230kV do conjunto eólico Aracati II.
837396|2020-08-27 12:17:18|Integração da rede de dados referente ao CAG da SE Arinos 2 com o ONS Sudeste.
837426|2020-08-27 14:42:43|Manutenção programada pela operadora Claro  Embratel. Essa atividade poderá ocasionar indisponibilidade nos canais de voz (HOT LINE) entre o ONS e o COT Energisa.
837535|2020-08-27 19:21:07|Verificar falha de comunicação entre UTR e UPP  UPA
837631|2020-08-28 11:05:24|PARADA DO CLP DO AUTOMATISMO DO SERVIÇO AUXILIAR, PARA POSSIBILITAR A GRAVAÇÃO DO SOFTWARE NA MEMÓRIA EPROM EM VIRTUDE DA ADEQUAÇÃO DOS PONTOS ANALÓGICOS PARA O COG   2- ATUALIZAÇÃO DO SOFTWARE DO AUTOMATISMO E TESTES DE SINALIZAÇÃO E COMANDO DA UG-2 COM O COG.
837694|2020-08-28 14:12:33|Teste de contingência nos circuitos de telecomunicações entre o COSR-SE e a XRTE.
837864|2020-08-30 08:17:44|Abertura dos disjuntores 19G1-2 e 19G1-3 para correção no ponto quente na fase B do circuito 3 de BURITI. Restrição operativa de 19,5MW.
837866|2020-08-30 08:28:58|Abertura dos disjuntores 19G1-2 e 19G1-3 de Buruti para correção no ponto quente na fase B do circuito 3 de BURITI. Restrição operativa de 20MW.
837879|2020-08-30 20:52:22|Realização de testes remotos simulados na UCD-1.
837902|2020-08-31 09:42:32|Equipe DORBP: Efetuar MC na falha de abertura dos disjuntores 12P1  12P2  12P3  12P4 e abertura do 12P6 na ocorrência do dia 11  06  2020.
832971|2020-08-03 09:36:55|Substituição de equipamento da rede de comunicação via fibra, para garantir a integridade e estabilidade da rede. Os serviços serão realizados pela empresa Internexa, nos links ópticos que atendem a comunicação do SVC-SBO, na central em Curitiba.
833012|2020-08-03 10:59:50|Configuração de rota alternativa para redundância dos canais essenciais (dados, voz  hotline) da LT SM2-LUZ via canal Taesa (SM2-SM1-SAM)
833093|2020-08-03 15:48:13|Corrigir discrepância da medição de MW maquina 01G2  USQ entre medição local e medição SAGE(CROP  ONS).
833197|2020-08-04 10:09:16|MANUTENÇÃO CORETIVA COM A MIGRAÇÃO DO MUX MAIN DIREÇÃO GURUPI PARA SISTEMA SAR  MPLS, DEVIDO A ALTA INTERMITÊNCIA DE ALARMES DOS CANAIS 1,2 E 3 DA TELEPROTEÇÃO PRIMÁRIA DA LTSMGU 1.
833198|2020-08-04 10:19:08|Limpeza das grades de proteção da Tomada Dágua da PCH Passo do Meio.
833332|2020-08-04 15:57:34|MANUTENÇÃO PREVENTIVA NOS EQUIPAMENTOS DE ACIONAMENTO DA COMPORTA 4 DO VERTEDOURO.
833347|2020-08-04 16:36:03|Equipes DORBP  DORBT  JPW  ESC: Solicitar a primeira energização do EL 09W3   disjuntores 19W3   e TCs 99W3-1, 99W3-2, TPs 89W3.
833363|2020-08-04 17:19:23|TESTE DE CARGA DO GMG DE 345KV E GMG DE 500KV, SENDO OPERADOS PELO AUTOMATISMO.
833366|2020-08-04 17:30:40|VERIFICAR E SANAR A CAUSA DA FALHA DE COMUNICAÇÃO DE DADOS DO BAY DO CETR NA SE-PÉCEM II.
833434|2020-08-05 10:47:38|Atualização do drive de comunicação do relé 02T1P da EOL Morro dos Ventos 69kV.
833499|2020-08-05 13:52:04|Verificações e testes nos alarmes dos reles de proteção com a Remota STD.
833502|2020-08-05 14:16:01|Bloqueio da proteção diferencial da barra 230kV da SE CSO, para permitir manobras de transferência dos circuitos da barra BP-1 para a barra BP-2 programadas para atender ao SGI 31513-20. O bloqueio será necessário das 09:15 as 10:00hs esta SGI  e novamente das 16:15 as 17:00Hs ( SGI 31558-20).
